"","PLT_CN","C.storage","N.storage","depth","m.C.storage","m.N.storage","m.depth","pH_H2O","pH_CaCl2","m.Na.storage","m.K.storage","m.Mg.storage","m.Ca.storage","m.Al.storage","m.Mn.storage","m.Fe.storage","m.Ni.storage","m.Cu.storage","m.Zn.storage","m.Cd.storage","m.Pb.storage","m.S.storage","m.BrayP.storage","m.OlsenP.storage"
"225",4735821010690,16.2038101779792,0.83254515672036,24.9106666666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"226",4735883010690,5.61983231174074,0.235527223555556,26.7521666666667,3.47323,0.181852,20,5.765,5.21,78.231,24960.67,8971.974,135952.94,2132.56,2420.667,0,0,0,27.249,1.738,0,825.006,453.901,306.2538
"227",4737856010690,5.54260914117037,0.130317076666667,22.9421666666667,3.94202,0.083772,20,5.175,4.42,5663.676,31383.056,6352.08,51642.78,34652.34,2104.728,1000.35,0,0,2.85,2.328,19.12,1368.502,6548.34,4238.08
"228",4738811010690,7.54997913111111,0.273594845740741,22.1166666666667,6.70335,0.25124,20,5.715,4.96,0,30157.061,15100.797,368607.8,1599.336,11096.011,0,0,0,619.002,71.634,0,852.405,7410.39,4137.06
"229",4738855010690,0.161778523138889,0.00246296744444444,0.3175,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"230",4750942010690,6.47618764931492,0.224393775138122,27.4295,4.03378740331492,0.164462475138122,20,5.07,4.36,0,16842.6087955801,12785.7544088398,115979.405524862,12679.4278674033,4414.87986740332,72.756,0,0,0,4.56129281767956,0,647.862795580111,16933.2748066298,7590.41038674033
"231",4752225010690,7.42720567413333,0.259634797866667,22.6881666666667,5.31804,0.201579,20,5.34,4.66,0,27677.85,27539.64,209583.48,11345.568,13970.202,0,0,0,133.722,23.271,0,1195.047,1908.12,777.522
"232",4752564010690,8.80037154926667,0.220813712016667,22.7305,5.99826,0.152218,20,5.175,4.5,0,40144.785,6442.574,63402.86,21656.554,10019.003,0,0,0,147.458,10.243,0,1191.045,22475.34,9013.9
"233",4758638010690,9.81452774355556,0.534395494162963,23.8946666666667,7.11687,0.469842,20,6.825,6.26,0,55703.574,176088.48,771285.3,136.752,947.619,0,0,0,0,19.05,0,1439.556,2667.96,1591.08
"234",4759998010690,7.495478676,0.3052250145,15.7785,5.75652,0.241101,10,5.6,5.04,220.542,42196.413,34539.12,297918.6,284.088,6642.426,0,0,0,0,3.738,0,680.316,18204.06,9083.34
"235",4761564010690,10.0579131184074,0.542533323562963,23.9581666666667,7.4811,0.445766,20,5.49,4.745,690.144,29843.796,14266.404,166607.52,15000.28,2637.806,112.88,0,0,93.79,5.848,0,1658.112,2693.63,3321.552
"236",4762055010690,9.7573091767,0.749591301566667,25.1011666666667,8.6497,0.69764,20,7.875,7.565,48470.966,73317.882,132985.58,932420.4,0,257.888,0,0,0,0,18.986,0,8371.194,1805.48,1740.04
"237",4764609010690,5.9855461628,0.3154567022,22.4765,5.139338,0.281492,20,5.725,5.055,0,25498.216,13240.644,141185.28,27190.15,11068.026,2989.648,0,0,784.464,24.544,909.072,809.746,9673.08,3738.952
"238",4764837010690,8.32429703511111,0.772150926407407,21.7991666666667,7.1396,0.721126,20,5.56,4.705,1511.206,51643.326,36246.78,332201.6,4951.106,2936.234,119.132,4.524,0,648.44,43.542,55.796,1537.074,1570.532,1060.8704
"239",4766247010690,10.2589884920444,0.313676196888889,25.6938333333333,7.24032,0.210261,20,5.52,5.045,0,37345.368,22734.69,330841.2,806.619,2520,36.096,42.24,0,206.61,40.89,34.749,1922.28,7101.9564,6231.78
"240",4768424010690,2.4010539136,0.118057835733333,22.032,1.990824,0.100102,20,5.25,4.51,127.052,33379.209,22223.026,130298.35,9365.513,6434.843,0,0,0,54.78,2.762,91.146,819.93,14975.94,7864.4
"241",4769702010690,4.65238319981215,0.196835692596685,22.54,3.43264751381215,0.154636132596685,20,5.875,5.275,813.299060773481,16287.2035911602,5797.77022099447,32680.7795580111,2309.90397790055,1331.70359116022,0,0,0,0,2.51734806629834,0,3747.65756906077,3654.79779005525,6084.4861878453
"242",4770036010690,3.53370861771852,0.135369348385185,14.7413333333333,2.56538,0.102942,10,7.02,6.55,508.174,38764.199,11789.31,251962.8,0,504.089,0,0,0,0,0.817,0,640.528,9150.4,6274.56
"243",4770358010690,10.2354913547624,0.419266613436464,32.065,6.85872950276243,0.350872541436464,20,7.565,7.13,1084.68249723757,17794.8876132597,26077.3193370166,744947.897237569,0,299.612939226519,0,0,0,0,2.58626519337017,0,905.093359116022,270.029856353591,487.054983425414
"244",4771412010690,7.51052299508148,0.358070288237037,29.8213333333333,4.36146,0.276486,20,5.865,5.1,85.434,48147.75,37847.34,321510.6,5103.714,4643.328,60.882,39.198,0,166.5,13.374,-1.668,1006.014,11872.14,6871.8
"245",4773901010690,7.77989550548889,0.253135429177778,25.842,6.73604,0.238884,20,5.925,5.14,1634.176,45693.59,23493.344,313034.64,3331.316,6728.556,0,0,0,63.084,13.518,0,1769.262,42684.2,18144.96
"246",4774413010690,8.82047762124444,0.307498589955556,25.588,7.05297,0.252746,20,6.295,5.86,715.288,37270.036,21116.55,373999.7,198.184,3205.847,83.952,0,0,1.696,4.24,0,1911.583,31108.6,16949.12
"247",4775037010690,9.52247120807532,0.348643753229742,25.2705,6.92328232044199,0.287844143646409,20,7.25,6.74,0,55037.080718232,55748.3944751381,544536.292817679,84.8853038674033,6111.78845303867,1.7,0,0,0,6.8,0,1189.43662983425,767.672983425414,977.191712707182
"248",4775167010690,14.851755459037,0.49271596162963,26.6463333333333,10.15365,0.410393,20,5.465,4.91,0,26054.377,30810.71,285908.15,2572.01,1927.356,88.68,0,0,0,0,0,1603.205,10958.9,13581.88
"249",4782607010690,7.07646263766852,0.279461157201852,23.6618333333333,5.42634,0.232807,20,5.755,5.185,1976.728,16590.965,5298.922,61572.28,2550.257,2802.416,0,0,0,0,10.906,0,10451.128,755.454,10991.76
"250",4784446010690,5.60999193923333,0.379191966166667,23.6195,4.23688,0.328451,20,6.745,6.095,348.96,131824.127,185085.06,797316.6,50.508,674.572,0,0,0,0,6.558,0,599.308,2171.792,2341.514
"251",4784614010690,3.73489929426667,0.2656065209,20.381,3.65085,0.262785,20,6.58,5.945,6600.714,26549.577,71988.84,792117.6,28.743,1006.08,0,0,0,0,7.062,0,534.519,10348.23,4494.522
"252",4800704010690,4.32939807783333,0.219299176072222,20.4868333333333,4.173793,0.216389,20,7.06,6.405,2099.02,121433.385,92640.81,498392.4,0,380.259,0,0,0,0,1.592,0,243.326,4087.247,2088.348
"253",4800845010690,1.3040475318,0.1176946793,20.5715,1.246224,0.116984,20,7.595,6.9,3216.059,66392.221,108082.31,676516.4,0,158.767,0,0,0,0,0,12.32,272.377,7502.6,2517.48
"254",4802564010690,3.52884267678023,0.236181356092695,21.0583333333333,3.24092767955801,0.230237403314917,20,6.94,6.135,4924.14215469613,125528.524972376,141749.095027624,884395.972375691,96.8774585635359,766.757071823205,0,0,0,0,27.1390607734807,2.38226519337017,1633.8038121547,10045.1453038674,7898.19845303868
"255",4803559010690,5.4352642400884,0.238474240392879,20.508,5.0484364640884,0.231068729281768,20,6.71,6.065,2194.81281767956,50963.4967955801,35901.3944751381,288309.228729282,261.771270718232,1126.3261878453,0,0,0,0,2.51977900552486,0,666.922651933702,6804.57237569061,2885.78651933702
"256",4804895010690,8.07424487260741,0.586248809111111,21.5663333333333,7.24956,0.563632,20,8.19,7.605,1762.876,195541.172,47222.04,1482723.2,0,137.276,55.86,0,0,0,1.324,30.324,1458.72,7727.4576,6295.088
"257",4809002010690,8.15540400180556,0.537349243888889,20.5291666666667,8.0668,0.53592,20,7.895,7.49,3713.29,61186.16,125555.5,1220051,103.74,91.84,0,0,0,0,1.82,0,1185.59,1334.9,1513.96
"258",4809863010690,4.1077627884,0.38777819565,20.0635,4.08464,0.387178,20,8.195,7.625,1689.204,67775.662,45861.72,1283354.2,397.886,63.988,0,0,0,0,0,1.604,1066.328,445.6084,1232.242
"259",4833506010690,2.98567485056111,0.187029807983333,20.4445,2.72991,0.179202,20,7.385,6.78,0,62492.464,75199.31,803030,80.454,438.882,208.936,0,0,0,0,0,422.785,5080.58,3387.444
"260",4833790010690,3.62623859466667,0.294004218666667,20.508,3.442199,0.289884,20,8.09,7.51,1371.58,73794.868,62230.29,1455757.2,0,82.785,0,0,0,0,0,0,1245.14,1697.4744,816.2682
"261",4835433010690,0.00912490978333333,0.000100950183333333,0.0635,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"262",4835802010690,0.0220189100444444,0.000669871377777778,0.148166666666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"263",4838775010690,1.25670820006667,0.10366434902963,10.1481666666667,1.225,0.1029,10,8.3,7.82,712.46,15413.44,29792,360640,0,52.92,0,0,0,0,2.94,0,846.72,227.36,1409.24
"264",4838814010690,4.36301505611111,0.276858676388889,21.7356666666667,3.55407,0.251395,20,8.095,7.565,905.541,53433.813,151875.47,1065994.2,0,389.272,41.106,0,0,0,1.209,3.417,1294.658,2370.267,1012.808
"265",4839165010690,8.64923752671667,0.425649960688889,21.6721666666667,7.64522,0.397556,20,NA,NA,618.83,42780.609,52930.77,378246.3,58.786,1755.904,18.43,0,0,43.795,15.01,0,2501.407,9539.9,4940.76
"266",4840648010690,2.35603385129815,0.2081843422,20.2328333333333,2.322483,0.20758,20,7.24,6.27,16244.19,74969.413,224270.12,736829.2,188.98,1408.321,28.441,0,0,0,0,0,920.102,3089.658,1698.681
"267",4841881010690,1.76989179092787,0.0689999621282996,20.635,1.39378066298343,0.0637737569060773,20,7.345,6.795,850.670718232044,19542.6202209945,22913.2651381215,191399.44198895,223.920110497238,1005.13872928177,3.45801104972376,0,0,0,0,0,1082.85569060773,826.001104972376,216.817292817679
"268",4842098010690,3.059314,0.232884,20,3.059314,0.232884,20,8.325,7.745,1114.206,34411.592,98952.56,1176989.4,15.12,195.282,3.188,0,0,0,0,0,1725.278,1004.004,657.512
"269",4843801010690,6.63538541582222,0.686873898844444,20.254,6.60376,0.685671,20,5.78,5.32,1305.648,38514.333,50153.9,467513.7,677.231,7336.947,0,49.923,0,29.064,82.476,0,1556.099,3969.25,1420.988
"270",4844694010690,1.21173618813333,0.113717380133333,20.0635,1.203356,0.11358,20,8.255,7.55,1654.682,44319.766,50537.91,869992,0,459.828,0,0,0,0,7.014,0,1864.977,10332.05,901.494
"271",4844736010690,1.764432676,0.0953808206666667,20.1058333333333,1.707843,0.094572,20,8.54,7.915,1487.427,59487.909,109369.14,966002.7,0,614.106,0,0,0,0,1.815,0,1537.788,1148.85,197.835
"272",4845812010690,3.10867310555556,0.230191463055556,20.3175,3.044385,0.22921,20,8.51,7.985,2888.693,80423.539,147688.04,1023949.1,0,224.35,38.864,0,0,0,0,0,3155.806,736.193,780.056
"273",4846776010690,4.38677254781852,0.408793232722222,20.4868333333333,4.22525,0.402966,20,8.025,7.545,0,49501.423,27258.77,1024151.7,236.13,42.176,0,0,0,0,0.957,0,1270.922,242.6678,1813.794
"274",4847076010690,10.4973948288,0.902001336,22.032,10.21812,0.889026,20,6.77,6.16,0,102788.506,71169.5,902884.3,282.614,959.653,0,0,0,0,7.447,0,769.516,13986.43,5204.38
"275",4847161010690,1.2755387875,0.0375885075,1.5875,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"276",4848002010690,4.98427961925926,0.111493296203704,23.5983333333333,2.76746,0.057726,20,5.36,4.69,981.5,18243.853,16578.459,151447.95,4637.353,7466.506,997.75,0,0,95.337,8.687,56.496,1008.54,5075.12,1176.108
"277",4848290010690,4.95901567146667,0.206474913433333,22.8363333333333,4.29928,0.189523,20,6.375,5.76,0,37175.911,25916.56,331456.4,1131.822,2564.789,0,0,0,0,8.688,0,1042.193,2039.743,818.8
"278",4849767010690,0.286147368888889,0.00773311466666667,0.338666666666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"279",4850549010690,0.0116293580148148,0.000141239051851852,0.148166666666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"280",4851149010690,5.19031933333333,0.471311777777778,21.016,4.88535,0.454195,20,6.73,5.46,638.685,43603.505,31859,388708.5,134.57,681.915,0,0,0,0,49.43,0,1164.595,18650,5798.2
"281",4851248010690,6.74240226875555,0.442893107555556,22.1378333333333,6.09144,0.417832,20,6.21,5.745,1462.176,70102.792,40760.96,548915.2,17.536,568.52,11.248,0,0,0,56.936,0,881.8,31480.8,6411.168
"282",5271473010690,5.4191187048,0.2930329704,21.143,4.37274,0.268581,20,7.705,7.145,640.725,76833.27,40974.855,1809488.4,0,1317.939,125.979,8.58,0,0,8.253,0,0,8257.02,2786.754
"283",5271690010690,3.16491943963333,0.2667482847,20.0635,3.110585,0.265207,20,6.55,6.14,1350.51,70996.17,79460.6,707481.7,364.605,2038.401,53.955,7.014,0,0,4.589,45.306,878.415,3124.505,1414.69
"284",5272269010690,1.94343490488889,0.121739563555556,20.2751666666667,1.904078,0.120589,20,6.72,6.195,1087.578,30251.21,35897.71,355745.6,0,2080.925,0,11.224,0,0,4.071,20.769,423.2,1989.431,1048.662
"285",5275121010690,1.7548404557698,0.11858562620577,20.4656666666667,1.59762254143646,0.114491546961326,20,6.4,5.865,0,19332.6667403315,22542.5473480663,293077.868508287,31.0108287292818,3125.51237569061,0,7.52259668508287,0,0,21.6431491712707,14.3046408839779,0,9061.46298342542,2658.42961325967
"286",5275411010690,5.48088071966722,0.341543025347698,20.0635,5.45916397790055,0.341323425414365,20,8.215,7.715,5635.7426519337,82033.8729281768,136974.921546961,1208313.67955801,0,255.998784530387,338.593259668508,0,0,0,2.53325966850829,-1.72243093922652,4686.53038674033,31237.9624309392,18655.4545856354
"287",5275840010690,2.05490777433333,0.238390520685185,20.1058333333333,2.047654,0.238265,20,7.015,6.385,6036.258,60693.64,152591.84,715181.6,153.663,1360.031,93.115,3.132,0,0,7.425,0,376.533,3428.117,1858.127
"288",5277658010690,2.70817328626786,0.0880074354214549,20.1905,2.11053861878453,0.0756844751381215,20,6.175,5.71,0,15659.2062430939,16043.8682872928,180438.682320442,631.812983425414,2826.92453038674,121.276795580111,-3.85265193370166,0,0,13.5140331491713,84.1113259668508,234.781270718232,2162.18519337017,683.716132596685
"289",5279474010690,0.338516978351852,0.00761365,0.211666666666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"290",5279925010690,0.404198211348148,0.0100348269185185,0.275166666666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"291",5280915010690,0.819112247518518,0.0139281990740741,20.1058333333333,0.766774,0.012453,20,6.58,5.77,12545.244,79871.53,67225.5,272047.25,74.802,1965.746,0,45.886,8.835,0,44.217,97.353,14435.757,9607.52,3112.882
"292",5281838010690,1.98694817162222,0.163412963037037,20.5926666666667,1.836144,0.159132,20,7.31,6.705,3621.44,60330.69,144450.78,648877.3,210.386,1997.118,44.968,12.133,0,0,17.211,-4.818,3656.222,8431.63,2028.092
"293",5282028010690,3.48285853577778,0.245557652555556,20.2963333333333,3.388684,0.242806,20,7.07,6.58,2982.516,51413.06,642949,968370.6,739.45,1566.956,59.048,84.812,0,0,7.538,-1.342,260.498,5273.18,3140.172
"294",5286587010690,11.4882708707136,0.481158249624964,20.2328333333333,11.304138121547,0.477506408839779,20,6.755,6.205,1275.56773480663,182875.151933702,119793.391160221,1474365.84530387,0,2063.4844198895,13.0108287292818,3.25270718232044,0,0,5.5846408839779,-4.66386740331492,0,19913.5370165746,13459.3767955801
"295",5289001010690,1.400209379,0.207020821055556,20.4445,1.362506,0.205588,20,7.025,6.475,10337.23,123843.66,257026.59,573035.5,275.964,789.615,0,17.201,0,0,5.183,0,5057.388,2163.43,1123.0776
"296",5290582010690,5.67776899603333,0.439768436366667,20.127,5.65119,0.439088,20,8,7.51,5733.372,147884.26,93072.39,1477356.5,0,391.206,18.226,-5.476,0,0,4.173,0,5009.171,12106.64,4816.894
"297",5291227010690,3.218449285,0.3563561222,10.1905,3.13654,0.354464,10,7.81,7.26,335.808,33242.66,11904.86,853745.2,0,73.458,0,-4.664,0,0,5.83,0,1127.522,1079.716,699.6
"298",5291332010690,3.83453349631296,0.193596111707407,22.8998333333333,2.895136,0.167276,20,6.205,5.565,0,28170.794,69274.73,462454.5,397.361,1998.323,67.235,22.393,0,0,9.978,30.736,409.39,12135.67,4686.102
"299",5328469010690,5.4569955249,0.211654838733333,11.8956666666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"300",5332393010690,5.6255333376,0.30987546,23.6618333333333,4.366472,0.282192,20,6.14,5.605,69.768,76829.16,72179.44,516161.2,465.484,3158.484,99.864,5.284,0,0,34.672,35.288,510.264,22946.32,11704
"301",5334125010690,3.50010447507037,0.262282764922222,20.6561666666667,3.418888,0.259792,20,7.86,7.3,0,47940.088,88504.16,1461055.2,0,202.888,0,0,0,0,6.872,17.992,0,345.1264,791.8576
"302",5336354010690,9.15390333118519,0.509720748268518,27.6411666666667,6.13244,0.369302,20,6.32,5.84,21.84,77266.18,41385.72,476583.2,129.12,1825.456,180.032,-3.36,0,18.48,4.388,25.3,660.24,39489.2,11265.72
"303",5338094010690,6.7526873698,0.325956405907407,22.0743333333333,5.93416,0.296368,20,6.105,5.455,0,54680.24,55626.08,485504.8,165.672,10411.632,2.832,3.232,0,143.016,38.016,45.48,0,6786.32,1885.312
"304",5340497010690,4.023744694,0.13396597935,23.8735,1.493559,0.055442,20,5.58,4.97,385.398,15328.45,20432.171,142634.73,3763.606,929.198,955.636,6.344,0,0,2.714,14.927,512.278,8330.3,3933.052
"305",5342622010690,5.343575676,0.423423647,21.1218333333333,5.17802,0.419136,20,6.745,6.245,0,77541.92,81706.02,548630,0,1648.116,0,0,0,0,9.746,25.024,0,1882.776,1078.584
"306",5344026010690,6.60649365592756,0.673738744449765,20.0846666666667,6.47940845303867,0.671234972375691,20,7.38,6.82,4482.09712707182,240081.599447514,361281.385082873,2100644.86187845,407.34817679558,2084.00414364641,230.529447513812,-6.84618784530387,0,0,14.4045303867403,90.7001104972376,0,30277.4303867403,14729.8808839779
"307",5346689010690,10.3844814587366,0.389894292368652,22.8363333333333,9.37343038674033,0.348727624309392,20,7.48,7.225,1851.42729281768,139370.85801105,98960.8447513812,1828484.51933702,223.18044198895,5521.6817679558,123.866519337017,0,0,0,14.8941988950276,7.74165745856353,1891.99591160221,16832.8193370166,20762.608839779
"308",5348154010690,10.3027281598,0.485763686466667,23.9581666666667,8.30567,0.416966,20,5.81,5.295,184.569,45754.19,79273.08,650319.9,312.416,1906.927,160.943,59.525,0,99.92,27.286,30.072,0,1993.779,2382.788
"309",5350568010690,5.74592226628519,0.262041481288889,24.1063333333333,3.589264,0.192622,20,4.855,4.345,0,21793.356,23912.548,187478.16,29940.25,10074.524,1856.081,9.399,0,87.424,23.548,89.97,834.832,10093.13,9263.08
"310",5351367010690,8.58238794945926,0.473174835788889,29.1863333333333,5.76943,0.359136,20,5.73,5.145,915.75,76401.51,58610.23,609330.9,478.699,3625.365,136.62,0.939,0,115.466,10.89,18.868,493.02,33905.1,12653.56
"311",5428360010690,5.82121209,0.352838364666667,24.191,4.628216,0.313768,20,7.205,6.875,2979.162,53817.98,36275.82,2003567.6,129.224,757.236,290.072,0,0,0,9.168,17.85,1422.166,5923.88,8886.4
"312",5428829010690,4.6792152957151,0.18533163626814,22.1801666666667,3.55086872928177,0.150110607734807,20,4.81,4.34,1086.912,22986.9302762431,15476.7699889503,159447.664751381,14115.118519337,20396.1908287293,427.29244198895,2.7092817679558,0,34.336,10.4354696132597,16.576,13.024,15678.4351381215,6712.40928176796
"313",5435064010690,3.22358205087037,0.186071646240741,20.7831666666667,3.019928,0.176743,20,5.41,4.6,350.762,53853.9,110956.46,562686.8,20377.499,2147.583,851.077,-7.145,0,120.428,31.007,97.467,0,7875.07,6108.264
"314",5438923010690,7.996980445,0.4532700575,21.5875,7.38636,0.435284,20,5.73,5.175,310.66,54353.04,40170.2,968776.8,730.648,5390.736,135.592,8.136,0,0,43.484,37.672,1221.756,19113.2,9315.52
"315",5440115010690,7.80052744143278,0.22650985863628,25.9478333333333,6.36431602209945,0.183941215469613,20,5.445,4.9,0,28535.191160221,38075.1668508287,265949.657458564,451.346298342541,6098.22519337017,232.799779005525,15.1851933701657,0,24.7878453038674,14.1542541436464,18.0245303867403,404.378121546961,2089.96685082873,1235.56640883978
"316",5440302010690,7.11256234688889,0.476946181388889,20.635,6.9875,0.472842,20,NA,NA,2349.947,80283.11,165492.48,1405762.1,19133.835,4667.528,729.214,20.272,16.94,322.604,40.203,374.978,879.648,5287.64,2352.21
"317",5441720010690,8.38662448518519,0.495579785185185,22.1166666666667,7.9386,0.477336,20,6.225,5.75,0,66358.84,118831.08,732616.4,130.64,1307.34,16.1,0,0,0,11.98,16.032,492.66,11012.12,3638.24
"318",5442180010690,2.8350851116,0.245234495511111,24.826,1.505442,0.209836,20,8.165,7.565,8105.044,67987.46,145735.9,1260691.4,135.4,323.404,0,-4.806,4.062,0,4.558,0,695.956,998.605,474.7316
"319",5442599010690,7.00345640432167,0.253747185674852,23.5136666666667,6.17207602209945,0.23070026519337,20,4.875,4.39,252.47955801105,24841.164198895,37928.7672928177,209316.501657459,9553.94607734807,8876.30495027624,714.904751381216,9.98019889502763,0,17.236,26.14391160221,201.780331491713,640.214055248619,436.487756906077,617.747712707182
"320",5443887010690,17.7485031318267,0.47797976919028,22.2648333333333,16.5394055248619,0.446368685082873,20,4.455,3.975,5920.8312320442,31763.6644198895,62116.7087292818,326219.766298342,25605.8387292818,5829.60858563536,11566.1011049724,39.4420165745856,270.074,1706.97114364641,71.5408895027624,1444.10639779006,3216.82249723757,30279.4038674033,15220.9521546961
"321",5444757010690,1.48729271751296,0.0448221810259259,4.84716666666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"322",5445117010690,5.48882016509982,0.180046615178637,23.2173333333333,4.64642867403315,0.155503187845304,20,5.475,4.93,722.067,37783.7137569061,23373.3548066298,293451.523756906,2001.90464088398,7799.73072375691,153.775364640884,2.8133591160221,0,76.89,12.6514364640884,48.8385690607735,631.554541436464,27398.6005524862,11228.6938121547
"323",5446053010690,7.64324214353333,0.406031258088889,21.8415,7.08856,0.378936,20,NA,NA,1113.514,9337.662,22237.748,264581,7405.476,7106.086,161.616,2.886,0.962,628.186,18.578,28.86,1173,10744.65,3932.74
"324",5446636010690,8.72233801493334,0.498438550666667,23.9581666666667,7.28192,0.456102,20,5.975,5.59,611.29,9857.271,32082.265,328994.98,8162.032,6219.616,31.826,15.888,0,354.501,10.766,0,1149.709,3070.415,4353.36
"325",5449038010690,9.99554056039554,0.617243969950379,25.9808333333333,7.48238121546961,0.529159392265193,10,6.21,5.74,210.989668508287,3925.21674033149,17809.4154696133,370613.801104972,179.307513812155,1372.44397790055,16.8522099447514,0,0,0,2.69635359116022,2.02226519337017,577.019668508287,329.629226519337,474.558232044199
"326",5449178010690,15.2479912672,0.603630196850092,21.524,14.41601,0.577531662983425,20,5.79,5.17,8144.919,40358.5927624309,40763.5891712707,709674.748618785,651.380348066298,13250.9148121547,65.841,2.75785082872928,0,307.258,43.6581049723757,0,1088.313,18226.8199447514,5876.0835359116
"327",5449815010690,8.36847607731123,0.432143501381216,23.6195,6.8228208839779,0.374834751381216,20,5.355,4.84,0,29479.7270718232,12162.7798342541,170221.882872928,4630.00362430939,8725.24719337017,110.180806629834,-2.26840883977901,0,0,12.9879116022099,11.004408839779,138.477767955801,5423.27060773481,1296.15385635359
"328",5450279010690,5.66520276410792,0.340482246173665,21.4605,5.29453701657459,0.319390386740331,20,5.885,5.275,1947.80110497238,29137.1614917127,72021.0370165746,403239.513812155,2566.55928176796,4538.94580110497,287.31138121547,0,-2.79348066298343,4.20994475138122,12.5969613259668,1.42961325966851,0,16782.1563535912,6288.0635359116
"329",5452382010690,7.46351568930556,1.07745011447222,22.1378333333333,6.74419,1.043486,20,6.34,5.8,699.14,39598.33,88495.75,748276,103.295,679.902,0,6.456,0,0,8.91,37.033,806.208,4966.84,1318.462
"330",5453310010690,4.4495735186963,0.197241431318519,22.5823333333333,3.7081,0.171652,20,6.165,5.715,15.645,66219.63,38148.68,295896.1,67.064,4909.797,44.488,0.664,0,0,4.742,0,501.32,16894.32,6909.5
"331",5455432010690,10.5155996850667,0.5855983604,23.8523333333333,9.04072,0.528308,20,6.22,5.705,1990.326,156813.3,51198.75,688373.8,229.392,5127.818,189.073,8.636,0,0,20.75,65.313,878.02,56201.7,29280.74
"332",5458109010690,9.97457456122222,0.718088434266667,22.794,8.16183,0.60663,20,6.195,5.845,0,260834.28,83743.68,540845.7,41.454,1842.276,62.451,-7.761,0,0,7.53,-5.448,1370.067,21739.44,7372.5
"333",5458356010690,9.72519435164445,0.341150823881481,22.7093333333333,8.6889,0.308539,20,5.305,4.855,0,23268.41,69951.31,366435.3,779.922,13836.889,75.636,63.965,0,363.022,39.325,11.484,2273.436,4846.38,3104.134
"334",5458805010690,7.39471963106667,0.378186101466667,22.0955,6.9317,0.362202,20,6.325,5.815,884.78,72246.35,36530.04,581282.9,10.593,2162.755,190.674,0,0,3.852,37.29,7.553,0,17661.45,11561
"335",5458946010690,4.17997236133333,0.202133646416667,20.7408333333333,3.71006,0.184812,20,4.08,3.89,1983.427,11262.385,13194.188,29522.53,45171.2,1625.312,7446.892,5.649,4.842,412.81,7.959,137.684,1092.499,13502.99,8507.102
"336",5462213010690,2.77426984511111,0.122253115555556,21.8626666666667,2.516415,0.114908,20,5.8,5.165,1626.248,47021.24,27511.88,151798.93,263.264,5899.941,209.93,4.55,0,53.132,12.21,21.072,2084.811,4816.8,1834.45
"337",5464230010690,1.30696654616667,0.0405065970833333,2.13783333333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"338",10365790010901,2.07227685082873,0.13076729281768,20,2.07227685082873,0.13076729281768,20,6.415,5.78,2852.95342541436,41324.7994475138,23027.5317679558,279898.179558011,0,351.773867403315,0,6.93508287292818,0,0,2.77403314917127,32.344861878453,718.7208839779,NA,9149.45389502763
"339",10365897010901,3.48547635359116,0.321635027624309,20,3.48547635359116,0.321635027624309,20,6.465,5.85,3251.75348066298,65147.8552486188,60602.2386740331,383006.419889503,153.794254143646,1989.37171270718,0,7.25,0,0,2.9,119.066519337017,3023.36044198895,NA,10231.9603812155
"340",11681913010690,1.81031314339497,0.176600266767342,20.4445,1.73667375690608,0.174644861878453,20,7.28,6.84,0,52108.4613259669,75384.1,712093.348066298,122.934033149171,1059.02961325967,728.171491712707,0,0,0,7.09486187845304,0,371.583701657459,6421.79171270718,904.541878453039
"341",11682854010690,4.65545465715347,0.201111900270514,23.5983333333333,3.61914497237569,0.166774364640884,20,6.215,5.695,310.922651933702,51012.8563535912,29320.8468508287,340670.044198895,732.928950276243,3514.98453038674,25.2458563535912,-4.1907182320442,0,0,2.52110497237569,51.3780110497238,608.121325966851,12836.364640884,5517.49259668508
