"","PLT_CN","PREVDIA.EM","DIA.EM","PREVDIA.AM","DIA.AM","PREVDIA.EITHER","DIA.EITHER","PREVDIA.OTHER","DIA.OTHER","PREVDIA.TOT","DIA.TOT","PREVSTEM.EM","STEM.EM","PREVSTEM.AM","STEM.AM","PREVSTEM.EITHER","STEM.EITHER","PREVSTEM.OTHER","STEM.OTHER","PREVSTEM.TOT","STEM.TOT","REMPER","prevTPA","TPA","latitude","longitude","elevation","X","C.storage","N.storage","depth","m.C.storage","m.N.storage","m.depth","pH_H2O","pH_CaCl2","m.Na.storage","m.K.storage","m.Mg.storage","m.Ca.storage","m.Al.storage","m.Mn.storage","m.Fe.storage","m.Ni.storage","m.Cu.storage","m.Zn.storage","m.Cd.storage","m.Pb.storage","m.S.storage","m.BrayP.storage","m.OlsenP.storage","map","mat"
"67","24077258010478",16.3,16.9,14.4,41.6,0,0,0,0,30.7,58.5,1,1,2,4,0,0,0,0,3,5,5.5,18.054138,30.09023,33.847415,-80.041984,100,826,0.02818384,0.0014178788,0.254,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1196.88000488281,17.3999996185303
"68","24080896010478",272.1,325.68,43.9,43.7,0,0,0,0,316,369.38,42,48,7,7,0,0,0,0,49,55,4.8,294.884254,240.72184,34.784888,-81.012913,500,829,2.78220589777778,0.120012074422222,24.1486666666667,2.3162,0.10298,20,5.405,4.76,691,16935,4611,47588,6753,3259.9,1125,0,0,104.4,0,76.2,2739.9,3265.8,NA,1123.14001464844,16.0699996948242
"69","24088800010478",40,41.9,156.7,246.5,25.3,42.4,0,0,222,330.8,3,3,17,25,4,6,0,0,24,34,4.6,207.362294,198.595518,33.717083,-79.276856,20,834,3.28276045166667,0.288237118033333,25.0165,2.783,0.26246,20,4.66,4.16,4334,18700,18216,78694,24794,3484.8,741.4,35.2,72.6,534.6,17.6,473,9849.4,3412.2,NA,1291.41003417969,17.5300006866455
"70","24095508010478",210.2,244.1,0,0,0,0,0,0,210.2,244.1,23,26,0,0,0,0,0,0,23,26,4.9,138.415058,162.487242,34.146301,-80.515218,200,838,3.44240706888889,0.0359157501111111,26.8156666666667,2.5008,0.01085,20,4.905,4.3,572,1764,1013,2849,10084,497.1,1090.7,0,0,75.1,13.1,0,1402.7,1148.8,NA,1126.84997558594,17.1599998474121
"71","24104839010478",277.1,293.2,9.1,9.1,0,0,0,0,286.2,302.3,23,24,1,1,0,0,0,0,24,25,5.7,144.433104,150.45115,33.402053,-81.580002,250,842,4.43831242222222,0.144324460644444,26.0113333333333,2.4692,0.07693,20,4.67,4.16,0,2062,590,3546,14165,140.2,1376.7,11.1,0,62.5,11.1,283.3,2080,4704.3,NA,1159.15002441406,17.9500007629395
"72","24121779010478",180.6,203.7,115.4,150.1,0,0,0,0,296,353.8,21,23,18,23,0,0,0,0,39,46,5.3,210.63161,270.81207,34.974942,-81.193761,720,851,2.79234576111111,0.118794611,21.2488333333333,2.4756,0.11035,20,5.7,5.05,3088,4632.2,35393.4,102782.9,3011.9,7290.3,1246.9,136,0,0,0,48.8,2022.7,469,NA,1117.89001464844,15.8699998855591
"73","29098880010478",61.1,92.59,67.7,127.1,0,0,0,0,128.8,219.69,6,10,7,15,0,0,0,0,13,25,4.9,78.234598,150.45115,32.104553,-85.595903,460,853,1.56849277491406,0.111794167009975,21.2488333333333,1.38908121546961,0.10605182320442,20,4.95,4.35,1378.52651933702,2675.51436464088,3827.16464088398,68273.582320442,6190.25138121547,2099.9270718232,720.440883977901,161.323756906077,0,238.388950276243,0,26.860773480663,1661.2044198895,2279.15635359116,NA,1330.53002929688,17.6700000762939
"74","29099640010478",99.6,104.95,12.3,10.67,0,0,0,0,111.9,115.62,8,8,2,2,0,0,0,0,10,10,4.8,60.18046,36.108276,31.656837,-87.845364,240,858,4.60755226666667,0.130102255644444,23.683,4.1047,0.11718,20,5.365,4.995,1796.8,2790.9,4111.4,70920.3,5015.2,2914,640.4,0,0,87.8,0,0,1232.1,744.4,NA,1467.73999023438,18.3099994659424
"75","29099802010478",239.1,287.5,45.4,75.5,0,0,0,0,284.5,363,26,29,7,11,0,0,0,0,33,40,4.9,198.595518,240.72184,33.875663,-85.481428,1120,860,7.44881378412932,0.320992233875015,26.2653333333333,6.47069779005525,0.296970110497238,20,5.01,4.42,1817.03701657459,14012.7453038674,7358.59005524862,52233.6662983425,13848.8337016575,5427.64475138122,665.691712707182,16.9403314917127,0,291.216574585635,0,162.909392265193,3260.69723756906,537.196132596685,NA,1359.05004882812,15.3000001907349
"76","29100037010478",207.5,233.4,41.6,68.1,0,0,0,0,249.1,301.5,23,24,5,9,0,0,0,0,28,33,4.8,168.505288,198.595518,31.412342,-86.883194,310,862,3.54911806918969,0.103686666249171,21.9685,3.07036574585635,0.0816540331491713,20,5.025,4.525,0,1578.19447513812,1476.84033149171,8811.95801104972,8746.38784530387,5743.17790055249,457.496685082873,15.5209944751381,0,63.0193370165746,0,262.081215469613,1673.00110497238,611.866298342541,NA,1558.78002929688,18.5100002288818
"77","29100598010478",21.2,37.7,27.3,62.8,0,0,0,0,48.5,100.5,3,5,5,10,0,0,0,0,8,15,4.9,36.108276,90.27069,34.116494,-87.041347,760,866,4.31132125,0.2622253625,22.1166666666667,4.0524,0.25488,20,4.885,4.28,0,8171.6,10174.4,43979.8,25491.2,10639.6,1667.6,0,0,699.6,0,190.8,3550.6,605.4,NA,1470.86999511719,15.75
"78","29100762010478",288.7,308.46,53,63.3,0,0,0,0,341.7,371.76,33,33,8,9,0,0,0,0,41,42,7.3,234.703794,210.63161,34.442256,-85.662119,1360,867,3.09525309,0.0905446092,14.2545,1.8018,0.04818,10,4.11,3.68,0,957,191.4,739.2,10315.8,277.2,1366.2,0,0,92.4,0,72.6,679.8,165,NA,1448.84997558594,14.0500001907349
"79","29100885010478",92.1,245.3,19.7,42.5,0,0,0,0,111.8,287.8,14,36,3,6,0,0,0,0,17,42,4.9,72.216552,270.81207,34.242173,-85.873584,950,868,5.77460357333333,0.255064422607407,25.7573333333333,4.708,0.22392,20,4.775,4.135,0,11578.2,3758.6,15624.6,20568.4,17913.2,437.4,180.6,0,347.6,0,104.6,5891,712.8,NA,1371.58996582031,15.710000038147
"80","29101153010478",64.3,86.69,50.1,72.2,0,0,0,0,114.4,158.89,6,9,5,8,0,0,0,0,11,17,4.8,66.198506,96.288736,32.43861,-86.135783,170,869,3.36405213865357,0.172698032834868,12.2013333333333,3.13697237569061,0.164691049723757,10,5.98,5.5,104.565745856354,2892.98563535912,11432.5215469613,125566.033149171,505.401104972376,3424.52817679558,200.417679558011,0,0,52.2828729281768,0,113.27955801105,871.381215469613,993.374585635359,NA,1280.47998046875,18.3199996948242
"81","29101430010478",264.4,288,33.7,40.7,0,0,0,0,298.1,328.7,18,18,4,4,0,0,0,0,22,22,7.8,132.397012,120.36092,32.690654,-87.816073,90,871,4.817594875,0.407055181,20.6985,4.6173,0.39913,20,4.815,4.115,287.1,9500.4,18950.8,56717.3,26431,29164.3,548.5,178.2,0,338.6,0,99,3999,215,NA,1387.80004882812,17.5799999237061
"82","29101511010478",90,140.9,40.5,57.3,0,0,0,0,130.5,198.2,13,17,6,8,0,0,0,0,19,25,4.8,114.342874,150.45115,33.044582,-87.968429,180,872,2.41779255555556,0.0957744977777778,20.8466666666667,2.1655,0.08801,20,4.905,4.255,170.1,10661.9,17909.7,53951.8,23739,13454,434.2,14.9,0,250.8,0,207,2187,661.4,NA,1373.56005859375,17.4200000762939
"83","29101905010478",199.6,221.3,71.6,103.4,0,0,0,0,271.2,324.7,21,23,8,12,0,0,0,0,29,35,6.8,168.505288,204.613564,34.947728,-87.766788,640,875,0.432831051851852,0.0161470245925926,4.40266666666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1484.30004882812,15.6999998092651
"84","29102020010478",206.3,214.3,15.3,16.2,0,0,38.3,39.22,259.9,269.72,16,16,2,2,0,0,6,6,24,24,4.8,144.433104,126.378966,34.391024,-87.448935,970,876,0.388337777777778,0.0138326518518519,5.29166666666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1476.68994140625,15.4700002670288
"85","29102653010478",126.5,137.4,75.6,84.09,0,0,5.6,6.1,207.7,227.59,14,15,10,11,0,0,1,1,25,27,4.9,150.45115,150.45115,31.991703,-86.160419,460,878,3.72418659444444,0.112267046194444,22.6035,2.9622,0.08733,20,4.93,4.45,2939.7,3968.1,1399.2,9201.3,9141,1641.6,1105.2,24,0,109.2,0,199.8,1709.1,682.5,NA,1369.7900390625,17.8799991607666
"86","29102947010478",99,182.1,25.1,30.8,0,0,0,0,124.1,212.9,14,23,3,3,0,0,0,0,17,26,4.9,96.288736,162.487242,31.626818,-85.766921,330,881,2.867118,0.143508972,22.3495,2.4818,0.13116,20,4.545,3.915,700.2,12765.5,35423.7,101387.6,50399,1836.7,1548.1,10.6,0,87.5,0,171.6,1211.7,384.5,NA,1395.41003417969,18.5499992370605
"87","29103065010478",60.9,88,129.5,132.2,0,0,0,0,190.4,220.2,8,11,15,15,0,0,0,0,23,26,5,138.415058,156.469196,32.206078,-85.022799,250,882,3.76042974537037,0.194161099537037,22.0108333333333,3.4373,0.18447,20,5.45,4.77,26.8,5937.1,14064.1,107449.7,3549.2,8330.7,1044,0,0,80.4,0,0,1394.4,1071.3,NA,1225.84997558594,18.0100002288818
"88","29103520010478",185,212.3,22.5,27.2,0,0,0,5.5,207.5,245,21,22,3,3,0,0,0,1,24,26,8.2,144.433104,150.45115,33.238625,-87.169208,620,885,3.24196957555556,0.156062319311111,23.683,2.79,0.1428,20,4.755,4.17,0,5595,2148,3556.5,22819.5,8121,1135.5,73.5,0,100.5,0,261,4215,376.5,NA,1433.65002441406,17.2299995422363
"89","29105474010478",135,171.33,73,91.7,0,0,0,0,208,263.03,15,18,9,11,0,0,0,0,24,29,5,150.45115,162.487242,33.972877,-83.600142,860,893,5.32592288,0.223336626844444,23.2173333333333,4.7136,0.19764,20,5.005,4.41,1409.1,9473.7,9110.1,59102.7,7872.3,4698.9,788.7,0,0,95.1,39.6,539.7,2258.7,2511.6,NA,1264.36999511719,16.3600006103516
"90","29105656010478",145.9,155.6,161.3,174.9,0,0,0,0,307.2,330.5,13,13,16,17,0,0,0,0,29,30,5,174.523334,180.54138,32.48346,-83.314977,400,895,5.22373921314815,0.187893906685185,22.8363333333333,4.2765,0.1542,20,5.03,4.355,869,5184,5110.5,36809,10809.5,2050,1639.5,40,0,179,0,46,1372.5,2420.5,NA,1180.21997070312,18.0900001525879
"91","29107006010478",295.7,315,40.1,59.4,0,0,0,0,335.8,374.4,26,26,7,10,0,0,0,0,33,36,5,198.595518,228.685748,31.185627,-83.7639,230,900,1.269432945,0.037316664,6.731,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1301,19.6000003814697
"92","29108423010478",244.7,255.1,31.7,33.2,0,0,7.5,7.8,283.9,296.1,17,17,3,3,0,0,1,1,21,21,5,126.378966,126.378966,34.527183,-83.620981,1250,910,5.18921359666667,0.3507703017,24.3815,4.7316,0.33144,20,5.73,5.235,108,11127.3,20394.9,164478.6,4303.8,6750.6,1334.4,25.8,0,12.9,0,260.1,11095.8,110.7,NA,1458.53002929688,14.789999961853
"93","29108783010478",190.1,203,5.9,5.8,0,0,0,0,196,208.8,18,19,1,1,0,0,0,0,19,20,5,114.342874,120.36092,34.312661,-82.863317,620,913,5.53895158,0.3295782755,23.3443333333333,4.824,0.30426,20,5.6,4.96,552,8224.8,6523.2,52392.6,4401,3136.8,355.8,25.2,0,50.4,94.2,279.6,2071.2,1546.2,NA,1200.97998046875,16.0400009155273
"94","29108950010478",233.4,270.2,72.4,102.4,0,0,0,0,305.8,372.6,35,35,12,15,0,0,0,0,47,50,5,276.830116,306.920346,34.140597,-83.563404,910,915,4.28621102685185,0.242797659740741,22.2648333333333,3.7215,0.22155,20,5.26,4.62,3105,7469.5,19711,80938.5,10653,14062.5,1882,16,0,83.5,29,307,11807.5,160.5,NA,1288.03002929688,16.2600002288818
"95","29109106010478",0,0,67.9,88.4,0,0,0,0,67.9,88.4,0,0,5,8,0,0,0,0,5,8,5,30.09023,48.144368,33.012128,-82.389018,290,916,3.568420895,0.134823886237037,22.8998333333333,3.4622,0.13037,20,5.07,4.37,525.4,5823.4,6982.1,60369.7,6569,3741.6,991.2,178.9,0,91.2,0,122,1169.3,1094.1,NA,1141.98999023438,17.8500003814697
"96","29109325010478",28.9,144.2,13.1,18.8,0,0,0,0,42,163,6,24,2,3,0,0,0,0,8,27,5.1,30.09023,162.487242,33.051366,-83.521721,530,918,2.95388810811111,0.0982888645111111,21.9685,2.5635,0.0861,20,5.015,4.405,1950,5620.5,9673.5,35989.5,10980,4735.5,1213.5,45,0,76.5,0,231,2556,651,NA,1177.81005859375,17.3999996185303
"97","29109830010478",80.5,125.8,17.2,18.6,0,0,0,0,97.7,144.4,7,13,2,2,0,0,0,0,9,15,5,54.162414,90.27069,31.910846,-81.425365,20,922,7.16186633333333,0.192034959074074,28.9958333333333,5.7506,0.15438,20,4.325,3.77,2937.3,3125.1,3064.9,3731.5,85999.2,71.4,6658.8,63.9,0,57.6,9.2,576.3,5924.1,173.3,NA,1284.15002441406,19.2199993133545
"98","29109958010478",324.2,332.98,86.4,97.93,0,0,0,0,410.6,430.91,32,32,10,11,0,0,0,0,42,43,5,252.757932,216.649656,32.403631,-83.901257,450,923,2.66971162555556,0.161169542555556,22.3495,2.3385,0.14863,20,4.93,4.335,3274.3,2586,23737,243851.5,24719.2,21841.8,567.9,112.4,0,69.2,28.1,138.4,2703.5,216.4,NA,1168.9599609375,17.9300003051758
"99","29110298010478",126,141.7,57.7,66.08,0,0,0,0,183.7,207.78,11,12,6,7,0,0,0,0,17,19,5,96.288736,90.27069,31.242604,-84.782699,140,926,3.0243181,0.1370641225,24.1275,2.1937,0.10281,20,5.58,4.9,1659.9,1904.6,4285.2,43456.3,3713.4,2833.6,690.6,31.4,0,62.8,81.1,265.5,1309.4,1576.1,NA,1316.32995605469,19.3199996948242
"100","29110442010478",278.6,294.3,0,0,0,0,0,0,278.6,294.3,21,21,0,0,0,0,0,0,21,21,5,126.378966,126.378966,33.585112,-83.817055,650,927,6.64905029777778,0.433154197744444,21.5028333333333,6.2723,0.41719,20,6.165,5.7,278.5,28620.2,35904,289966.6,772.1,3303.1,508.4,23.3,0,9,0,268.5,1725.2,NA,NA,1240.11999511719,16.5799999237061
"101","29111239010478",93.3,119.6,5.6,5.5,0,0,0,0,98.9,125.1,8,11,1,1,0,0,0,0,9,12,5.1,54.162414,72.216552,32.763852,-81.610411,140,933,3.81601408611111,0.142495947611111,21.8415,3.3082,0.12474,20,4.77,4.065,772.8,5542.7,3573.2,24039,12988.5,7151.1,993.1,45.8,0,0,0,454.9,1467.5,603.9,NA,1175.0400390625,18.4899997711182
"102","29112067010478",44.5,71.9,13.8,23.1,0,0,0,0,58.3,95,4,7,2,3,0,0,0,0,6,10,7.3,36.108276,60.18046,32.522054,-84.175747,470,937,2.24210277,0.08577152755,20.5715,2.0396,0.08056,20,5.115,4.45,817.6,1517.6,1139.8,9906.6,7372.8,2260.4,616,131.4,0,32.4,43.8,29.2,1645.4,1589,NA,1198.08996582031,17.6399993896484
"103","29112499010478",67.2,156.7,15,15.4,0,0,0,0,82.2,172.1,9,21,1,1,0,0,0,0,10,22,5,54.162414,132.397012,32.769013,-84.275666,420,940,3.042498295,0.111610861133333,24.3815,2.1519,0.08667,20,5.11,4.47,2844.8,4822.4,4664.3,24486.7,9248.9,4855.4,1975.4,100.5,0,169.4,380.1,201,6502.7,314.2,NA,1215.72998046875,17.5799999237061
"104","29112618010478",522.9,583.25,27.4,41.2,0,0,0,0,550.3,624.45,77,80,4,6,0,0,0,0,81,86,5,487.461726,439.317358,33.785744,-82.750825,590,941,5.55316149333333,0.322182178933333,26.4135,4.3635,0.2932,20,5.66,4.975,516.8,16000,18425.8,133481.1,1614.2,17510.5,406.6,0,0,210.6,9.8,307.8,4402.6,321.3,NA,1140.01000976562,16.5300006866455
"105","29112883010478",396.8,422.2,53.4,54.7,0,0,0,0,450.2,476.9,39,39,6,6,0,0,0,0,45,45,5,270.81207,228.685748,31.517955,-83.673238,320,942,4.071119375,0.150822125,24.7625,3.3446,0.13382,20,5.41,4.775,1112.1,3675.8,8476.2,70734.2,3156.5,5937.9,164.8,36.3,0,110.5,15.1,169.3,1774.2,4890.1,NA,1221.23999023438,19.0400009155273
"106","29113193010478",58.1,62.2,93.3,104.37,0,0,0,0,151.4,166.57,6,6,12,12,0,0,0,0,18,18,4.5,177.272064,90.27069,37.199338,-87.78228,500,945,0.438302588148148,0.0184811839333333,1.75683333333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1230.93005371094,14.6000003814697
"107","29117571010478",123,144.7,0,0,0,0,0,0,123,144.7,18,19,0,0,0,0,0,0,18,19,7.5,102.306782,114.342874,34.02138,-78.289639,40,973,3.09853048888889,0.05588392,23.3866666666667,1.332,0.02198,20,4.205,3.635,1297.4,512,685.1,1955,2305.9,55.5,685.1,29.4,0,55.5,27.2,156.2,705.3,183.4,NA,1399.89001464844,17.1900005340576
"108","29118054010478",107.8,114.61,84.8,87.9,0,0,0,0,192.6,202.51,9,9,11,11,0,0,0,0,20,20,5.3,120.36092,108.324828,36.384635,-75.96485,0,977,0.876728625,0.025999201875,0.867833333333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1203.78002929688,15.9099998474121
"109","29118225010478",18,33.71,188.1,256.27,0,0,0,0,206.1,289.98,2,4,28,34,0,0,0,0,30,38,7.1,180.54138,174.523334,34.922519,-77.839584,70,978,13.2586914851852,0.619497646259259,23.8523333333333,12.6683,0.59118,20,3.905,3.5,826.4,3819.2,2850.2,9875.8,62792.4,122.6,2881,0,19.4,362.9,0,75,2744.3,2506.1,NA,1291.98999023438,16.4099998474121
"110","29118558010478",154.9,163.5,75.7,82.8,0,0,38.8,39.2,269.4,285.5,16,16,12,12,0,0,5,5,33,33,3.2,210.63161,192.577472,36.180258,-78.357014,320,980,4.13970842666667,0.1532686208,26.096,2.9259,0.11772,20,5.53,4.985,678.6,17932.5,7872.3,63584.1,3532.5,1994.4,287.1,33.3,0,133.2,19.8,157.5,1971.9,4503.6,NA,1135.26000976562,14.9099998474121
"111","29119866010478",62.6,74.4,29.3,63.5,0,0,0,0,91.9,137.9,6,6,4,9,0,0,0,0,10,15,6.5,60.18046,84.252644,35.43456,-78.508708,150,986,0.33493075,0.0148500465,2.89983333333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1177.85998535156,16.0200004577637
"112","29120261010478",105.7,121.5,31.4,32.7,0,0,13.6,14.5,150.7,168.7,12,14,4,4,0,0,2,2,18,20,3.9,108.324828,114.342874,35.07992,-83.331235,3040,988,7.51472370859935,0.45392450572037,27.2178333333333,4.82924861878453,0.3526,20,4.46,3.94,394.23591160221,10625.182320442,2332.96464088398,3668.18342541437,40474.4364640884,240.282872928177,3653.69226519337,36.4,0,649.756906077348,0,0,4917.50110497238,200.440331491713,NA,1509.92004394531,12.3800001144409
"113","29120903010478",152.3,156.08,52.2,54.8,0,0,6.4,6.6,210.9,217.48,14,14,5,5,0,0,1,1,20,20,3.4,120.36092,102.306782,35.580944,-79.775755,720,991,3.70132683184162,0.109155185711602,20.889,3.27655966850829,0.0920435359116022,20,4.535,4.015,2730.28784530387,4776.9635359116,2670.9591160221,10545.9237569061,24263.1933701657,2607.96132596685,2304.2364640884,147.1,0,166.017679558011,45.1734806629834,705.861325966851,4273.28950276243,483.090607734807,NA,1176.06994628906,15.3900003433228
"114","29121431010478",327.6,350.3,89.2,101.6,0,0,5.4,5.6,422.2,457.5,43,43,12,12,0,0,1,1,56,56,3.1,337.010576,337.010576,36.399152,-79.594335,600,992,4.3172590325353,0.0802328287006343,21.0583333333333,3.53025414364641,0.0524679005524862,20,4.775,4.185,2945.95690607735,14789.8055248619,3625.62651933702,12450.9845303867,26539.3751381215,6587.78397790055,3317.61215469613,0,0,120.130939226519,0,3820.77071823204,14816.1961325967,693.322651933702,NA,1132.46997070312,14.7799997329712
"115","29122172010478",191,197.5,56.8,58.8,0,0,5,5.4,252.8,261.7,12,12,7,7,0,0,1,1,20,20,3.7,120.36092,126.378966,35.72162,-78.565817,280,998,4.76337808814815,0.243940685762963,22.8363333333333,4.0512,0.21918,20,4.42,3.845,437.4,5730.6,2920.2,11187,15106.2,1940.6,1809.8,82,0,191.6,12.6,780.4,2710.4,1089.4,NA,1173.10998535156,15.7200002670288
"116","29122270010478",121.8,131.1,61.8,67.8,0,0,75.4,78.4,259,277.3,12,12,10,10,0,0,10,10,32,32,3.4,192.577472,192.577472,36.256064,-81.406147,2270,999,6.82369471555556,0.312145020455556,24.8471666666667,5.6194,0.2636,20,4.605,4.06,1836.9,8021.9,4274.2,7222.4,37556.4,2018.3,3654.6,42.8,0,654.2,0,479.2,5210.3,172.8,NA,1322.11999511719,12.3999996185303
"117","29122473010478",75.9,86.16,100.3,112.7,13.3,15.1,0,0,189.5,213.96,6,7,15,16,1,1,0,0,22,24,5.1,132.397012,120.36092,35.657702,-83.981075,1050,1000,3.2628103281768,0.207279173910374,23.8523333333333,3.0524729281768,0.197134696132597,20,5.03,4.33,336.579005524862,18693.1569060773,9325.06187845304,39976.8729281768,25506.6453038674,18013.0740331492,850.668508287293,29.9436464088398,0,204.930386740331,97.7900552486188,136.323756906077,5380.20110497238,1529.64972375691,NA,1345.30004882812,14.3699998855591
"118","29122603010478",246.3,251.92,40.9,73.4,0,0,0,0,287.2,325.32,21,21,6,10,0,0,0,0,27,31,5.1,156.469196,96.288736,36.500432,-84.175488,1490,1001,5.58625900472683,0.31604375467434,25.7785,4.73733314917127,0.295795248618785,20,4.805,4.045,603.140883977901,13864.2077348066,9209.70939226519,29234.2165745856,54475.6690607735,11607.9497237569,483.311602209945,60.7099447513812,0,443.985082872928,60.7099447513812,242.321546961326,3446.2591160221,723.783425414365,NA,1350.57995605469,13.0200004577637
"119","29122805010478",91.9,101.9,108,126.2,0,0,0,0,199.9,228.1,11,12,16,18,0,0,0,0,27,30,5.1,162.487242,180.54138,35.738996,-86.116255,870,1002,15.9040467134029,1.25944061163249,22.9633333333333,15.2380342541436,1.24065729281768,20,7.635,7.32,2273.34198895028,91372.6939226519,61279.3160220995,1557460.39392265,133.074033149171,633.692817679558,60.2088397790055,60.2088397790055,0,0,41.1878453038674,263.002209944751,2669.63701657459,NA,4620.68453038674,1367.64001464844,14.3100004196167
"120","29122962010478",66.9,73.9,102.4,123.8,0,0,0,0,169.3,197.7,8,8,12,13,0,0,0,0,20,21,5.8,120.36092,132.397012,35.514313,-88.203178,490,1004,3.10879203555556,0.179629294162963,22.5823333333333,2.8759,0.17027,20,4.575,4.025,1494.9,5490.7,4216,10276,24725.7,10851.3,584.9,95.2,0,229.8,29,130.9,3358.1,946.7,NA,1398.18005371094,14.960000038147
"121","29123139010478",209.2,225.14,35.3,38.8,0,0,13.7,20.2,258.2,284.14,21,22,5,5,0,0,2,3,28,30,5.2,168.505288,150.45115,36.41695,-84.769859,1490,1006,4.84916811555556,0.213499800977778,23.8523333333333,4.3911,0.19668,20,4.765,4.21,1872.3,66993,46305,1176576.9,21138,1077.6,1123.2,62.4,0,102,31.8,403.8,3309.3,436.8,NA,1371.31994628906,13.0799999237061
"122","29123263010478",21.6,32.9,164,208.24,0,0,0,0,185.6,241.14,2,3,20,25,0,0,0,0,22,28,5.2,132.397012,156.469196,35.149863,-86.942259,860,1007,4.26225611111111,0.412258623905556,21.6721666666667,4.1675,0.40712,20,5.615,4.985,800.2,26749.7,14463,216438.4,2960.2,16578,257.7,203.3,0,198.6,56.2,133.9,2094.1,4234.5,NA,1433.39001464844,14.9799995422363
"123","29123348010478",10.3,19.9,7.6,45.2,0,0,0,0,17.9,65.1,2,3,2,8,0,0,0,0,4,11,5.2,12.036092,72.216552,35.168442,-89.102067,540,1008,2.27258677333333,0.139706374533333,23.0903333333333,1.7722,0.1181,20,5.17,4.335,1393.3,16908,37820.7,100392.8,50917.1,1411.9,905.7,55.5,0,2384.2,204.4,125.1,3687.4,529.5,NA,1402.58996582031,15.5900001525879
"124","29123473010478",29.2,30.8,174.2,190.94,0,0,20.6,21.1,224,242.84,5,5,20,21,0,0,3,3,28,29,5.1,168.505288,150.45115,36.448177,-82.908139,1290,1009,4.53462420976059,0.248839144209945,24.1275,4.28207624309392,0.235231602209945,20,5.405,4.665,520.138121546961,12501.9149171271,5930.62983425414,43791.1801104972,10526.5767955801,11474.973480663,685.173480662984,87.539226519337,0,206.85635359116,131.008839779006,55.7613259668508,5408.83756906077,1316.98563535912,NA,1071.88000488281,13.8000001907349
"125","29123585010478",218.4,237.9,42.4,61.5,0,0,0,0,260.8,299.4,18,19,6,9,0,0,0,0,24,28,5.1,138.415058,168.505288,35.746735,-88.358974,560,1010,2.97464077,0.1527184715,25.9055,2.4935,0.1365,20,4.615,4.04,497,6626,3268,3134,40625,3008.5,1652.5,58,0,211,92.5,569,3211.5,427.5,NA,1367.18994140625,14.9200000762939
"126","29123784010478",0,0,168.5,208.61,0,0,0,0,168.5,208.61,0,0,20,23,0,0,0,0,20,23,5.8,120.36092,126.378966,36.436153,-88.248384,480,1012,0.228269270833333,0.00792228645833333,1.48166666666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1359.09997558594,14.5900001525879
"127","29123876010478",82.6,106.9,0,10.7,0,0,24.7,32.1,107.3,149.7,9,12,0,2,0,0,3,4,12,18,5.1,78.234598,114.342874,36.04952,-87.777338,590,1013,2.95111098740741,0.128280917577778,23.0268333333333,2.6235,0.11604,20,4.515,3.995,357.2,4300.8,2125.9,8688.8,19393.8,1443.4,1204.3,64.9,0,114.1,166.5,256.4,1733.1,692.6,NA,1357.60998535156,14.5799999237061
"128","29124002010478",142.3,148.6,73.4,78.4,0,0,0,0,215.7,227,13,13,9,9,0,0,0,0,22,22,5.8,126.378966,126.378966,36.435344,-85.739891,790,1014,4.43195697889503,0.247597359261326,25.3551666666667,4.00204419889503,0.235281546961326,20,5.68,5.04,2369.81988950276,8423.96022099448,29362.4917127072,147311.487292818,2474.56795580111,2615.98121546961,346.017679558011,51.5182320441989,0,135.034254143646,48.8618784530387,61.0773480662983,1149.7226519337,622.062983425414,NA,1348.17004394531,14.2799997329712
"129","29124070010478",268.4,275.1,44.8,48.8,0,0,12.5,13.5,325.7,337.4,33,33,7,7,0,0,2,2,42,42,5.1,258.775978,258.775978,36.412654,-81.944001,2930,1015,0.824793315555556,0.0258362026666667,5.41866666666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1180.94995117188,11.8800001144409
"130","29124168010478",52.7,60.6,89.9,96.6,14.6,15.1,0,0,157.2,172.3,6,6,12,12,1,1,0,0,19,19,5.1,114.342874,114.342874,36.129721,-83.75888,970,1016,4.22747986111111,0.293401193055556,21.5875,4.0951,0.28823,20,6.045,5.545,2970,21935.2,28412.3,431867.9,1843.3,6018,303.7,23,0,57.7,103.9,149.5,2344.8,1655.3,NA,1230.82995605469,14.4799995422363
